ticker,composite,technical,fundamental,sentiment,analysis_time
OBND,-1.5194785477095998,1.4805214522904002,0.0,-3.0,2025-02-14T18:03:51.200873
TMFS,-1.5781618675186508,-1.5781618675186508,0.0,0.0,2025-02-14T18:19:01.035907
LIAP,-1.7002721728737762,1.2997278271262238,0.0,-3.0,2025-02-14T17:56:50.647557
XDOC,-1.707697439069206,0.2923025609307942,-2.0,0.0,2025-02-14T18:24:41.442271
YBTC,-1.7139465482061085,-1.7139465482061085,0.0,0.0,2025-02-14T18:27:03.435281
PSCX,-1.763498053957393,0.2365019460426069,0.0,-2.0,2025-02-14T18:08:43.543321
QBER,-1.87083933903968,0.12916066096031997,0.0,-2.0,2025-02-14T18:10:09.913533
MSTU,-1.8734182288298342,-1.8734182288298342,0.0,0.0,2025-02-14T18:00:30.534377
FBTC,-1.9783497048546195,-1.9783497048546195,0.0,0.0,2025-02-14T17:36:00.654992
BTCW,-2.005188347162087,-2.005188347162087,0.0,0.0,2025-02-14T17:26:44.684470
FCPI,-2.0219729073903716,-0.021972907390371436,8.0,-10.0,2025-02-14T17:36:23.202519
LIAW,-2.0591162424516796,0.9408837575483204,-3.0,0.0,2025-02-14T17:56:59.262945
QLC,-2.173136402442254,0.3268635975577461,0.0,-2.5,2025-02-14T18:11:02.097967
BUFY,-2.244442115044791,1.7555578849552091,6.0,-10.0,2025-02-14T17:27:19.116724
ESGX,-2.5569741056218853,-0.5569741056218852,0.0,-2.0,2025-02-14T17:34:31.102776
QHY,-2.609497405095869,0.390502594904131,0.0,-3.0,2025-02-14T18:10:40.353360
DOCT,-2.666947227163175,0.3330527728368253,0.0,-3.0,2025-02-14T17:31:07.417972
BOCT,-2.6841582289697605,0.31584177103023947,6.0,-9.0,2025-02-14T17:26:07.419362
ETHV,-2.7146850631416655,-2.7146850631416655,6.0,-6.0,2025-02-14T17:34:50.589131
SPMV,-2.7936542198365375,1.2063457801634627,0.0,-4.0,2025-02-14T18:16:49.868675
SMAX,-2.887999032494574,0.11200096750542626,7.0,-10.0,2025-02-14T18:15:32.662089
FFDI,-3.2030367048526522,0.7969632951473479,0.0,-4.0,2025-02-14T17:37:33.913774
WUGI,-3.2682858130012464,0.7317141869987538,0.0,-4.0,2025-02-14T18:24:06.813085
VFQY,-3.273082082852125,0.2269179171478747,0.0,-3.5,2025-02-14T18:21:57.663303
NOVP,-3.4461048648576176,0.5538951351423826,-4.0,0.0,2025-02-14T18:02:40.358608
AOCT,-3.545895492761519,0.45410450723848117,-2.0,-2.0,2025-02-14T17:20:38.449578
BSMC,-3.969980438193115,-0.9699804381931152,7.0,-10.0,2025-02-14T17:26:11.685349
ARKB,-4.007270485831697,-2.0072704858316968,0.0,-2.0,2025-02-14T17:20:59.955569
EVLU,-4.079350685801911,1.9206493141980894,0.0,-6.0,2025-02-14T17:35:03.917618
OILK,-4.093988846964041,-1.0939888469640409,0.0,-3.0,2025-02-14T18:04:33.511658
APOC,-4.2032809481923765,0.7967190518076236,5.0,-10.0,2025-02-14T17:20:37.817404
CETH,-4.318955490949659,-2.3189554909496586,0.0,-2.0,2025-02-14T17:28:28.519544
FOWF,-4.492655564829482,-0.4926555648294816,0.0,-4.0,2025-02-14T17:39:56.633281
TSLT,-4.542361838472058,-2.5423618384720577,0.0,-2.0,2025-02-14T18:19:40.227103
PBJA,-4.5909174165667785,0.40908258343322146,0.0,-5.0,2025-02-14T18:06:23.899570
AZNH,-4.7794135143906455,2.220586485609354,2.0,-9.0,2025-02-14T17:22:13.726242
BBSB,-5.189821587413634,0.8101784125863659,0.0,-6.0,2025-02-14T17:24:46.766815
OUSM,-5.414907458582642,-0.4149074585826426,0.0,-5.0,2025-02-14T18:05:11.818664
UJUN,-5.423433604361806,0.5765663956381942,-3.0,-3.0,2025-02-14T18:20:25.918048
AUGU,-5.919969321450651,0.08003067854934898,0.0,-6.0,2025-02-14T17:22:11.121358
FIBR,-5.975466709995163,1.0245332900048367,0.0,-7.0,2025-02-14T17:38:40.823365
BTCO,-7.010568403760909,-2.0105684037609093,0.0,-5.0,2025-02-14T17:26:30.663903
MARM,-7.156274210635469,0.8437257893645309,0.0,-8.0,2025-02-14T17:58:12.232386
LFAK,-7.454988865826574,0.5450111341734257,-8.0,0.0,2025-02-14T17:55:14.296184
BMAR,-8.10435905567839,0.8956409443216088,-9.0,0.0,2025-02-14T17:25:46.645431
APRP,-8.310775800650573,0.6892241993494267,0.0,-9.0,2025-02-14T17:20:48.002613
QETH,-8.51167469240155,-2.51167469240155,-6.0,0.0,2025-02-14T18:10:26.739609
FFEB,-8.838799315543056,1.1612006844569436,-10.0,0.0,2025-02-14T17:37:42.832086
GLBL,,,8.0,0.0,2025-02-14T17:42:17.033128
HAPR,19.820561762307776,3.8205617623077752,10.0,6.0,2025-02-14T17:43:46.548000
ICSH,17.33820491902759,4.338204919027589,8.0,5.0,2025-02-14T17:47:36.278269
IAGG,14.812712447756368,2.0127124477563667,7.0,5.8,2025-02-14T17:46:10.259532
IZRL,14.014097684526412,1.0140976845264114,6.0,7.0,2025-02-14T17:50:56.283426
IYLD,12.183471907070107,2.183471907070108,10.0,0.0,2025-02-14T17:50:45.534606
HSBH,11.810685072828765,2.8106850728287656,7.0,2.0,2025-02-14T17:45:04.759488
JULQ,11.780813536497398,1.7808135364973972,10.0,0.0,2025-02-14T17:52:54.725264
HYGW,11.763543355792692,1.763543355792691,10.0,0.0,2025-02-14T17:45:38.277329
HJAN,11.37548673946896,4.375486739468959,7.0,0.0,2025-02-14T17:44:44.647404
GFEB,11.319692339006913,1.3196923390069124,10.0,0.0,2025-02-14T17:41:34.336526
IGEB,11.029544180088417,1.0295441800884169,10.0,0.0,2025-02-14T17:48:14.546234
IVVB,10.545726188105334,0.5457261881053335,6.0,4.0,2025-02-14T17:50:27.499635
GSST,10.539384766629466,3.5393847666294658,7.0,0.0,2025-02-14T17:43:32.595498
GMAY,10.44354736095767,0.4435473609576704,10.0,0.0,2025-02-14T17:42:18.622550
IBHE,10.266738081625283,2.2667380816252822,8.0,0.0,2025-02-14T17:46:11.403977
IEDI,10.108871590144172,2.1088715901441732,8.0,0.0,2025-02-14T17:47:46.203744
JNEU,10.090302959425138,0.09030295942513718,10.0,0.0,2025-02-14T17:51:54.736895
GDE,10.011367768519218,2.011367768519219,8.0,0.0,2025-02-14T17:41:03.665807
KJUL,9.879300577063828,-0.12069942293617117,10.0,0.0,2025-02-14T17:53:29.491112
HSRT,9.86218601133969,2.862186011339689,7.0,0.0,2025-02-14T17:45:08.837331
IBMN,9.809087782463454,2.8090877824634544,7.0,0.0,2025-02-14T17:46:45.637561
JBBB,9.668616295163865,2.668616295163865,7.0,0.0,2025-02-14T17:51:37.726049
GVAL,9.587718703828537,2.5877187038285374,7.0,0.0,2025-02-14T17:43:34.460486
JPIB,9.510590801378335,2.510590801378335,7.0,0.0,2025-02-14T17:52:11.846069
ISDB,9.491717971117954,0.9917179711179536,8.5,0.0,2025-02-14T17:49:30.892638
GHMS,9.43699432051829,0.43699432051828924,0.0,9.0,2025-02-14T17:41:31.040298
HYMU,9.341724679808266,2.341724679808265,7.0,0.0,2025-02-14T17:45:53.190180
HJUL,9.035081658260797,2.035081658260798,7.0,0.0,2025-02-14T17:44:52.874771
ISVL,8.959859881078277,1.9598598810782761,7.0,0.0,2025-02-14T17:49:56.821332
JAJL,8.872354309568905,0.8723543095689059,8.0,0.0,2025-02-14T17:51:04.720518
IPAV,8.729025698378043,0.7290256983780431,8.0,0.0,2025-02-14T17:49:05.019671
GSID,8.72822899899796,1.7282289989979602,7.0,0.0,2025-02-14T17:43:23.928330
GHYG,8.687475436731997,0.687475436731998,8.0,0.0,2025-02-14T17:41:45.962869
GDMA,8.447446299780502,0.2474462997805027,8.2,0.0,2025-02-14T17:41:23.793386
GSUS,8.37149256970842,0.37149256970842043,8.0,0.0,2025-02-14T17:43:41.992516
IDUB,8.332396036963743,1.3323960369637433,7.0,0.0,2025-02-14T17:47:45.373904
ICVT,8.240381216980248,1.2403812169802484,7.0,0.0,2025-02-14T17:47:35.625180
JEMA,8.175268746684203,1.1752687466842027,7.0,0.0,2025-02-14T17:51:49.750075
ISPY,8.17504883041638,0.1750488304163788,8.0,0.0,2025-02-14T17:49:39.703462
JULD,8.16763280532691,1.1676328053269103,7.0,0.0,2025-02-14T17:52:13.243167
JUCY,8.124276722811693,2.1242767228116923,6.0,0.0,2025-02-14T17:52:20.344990
IBMO,8.073947048446382,1.0739470484463822,7.0,0.0,2025-02-14T17:46:35.481409
IBHJ,8.069277598185245,0.06927759818524493,8.0,0.0,2025-02-14T17:46:25.860011
IVVW,8.050700681802804,1.050700681802803,7.0,0.0,2025-02-14T17:50:21.213772
HFGO,8.020158855934744,0.020158855934743515,8.0,0.0,2025-02-14T17:44:39.158329
GOVT,8.015841007172453,1.0158410071724524,7.0,0.0,2025-02-14T17:42:54.622411
GMAR,7.925946829472994,0.9259468294729942,7.0,0.0,2025-02-14T17:42:25.246051
ICOW,7.880642585631135,1.8806425856311348,6.0,0.0,2025-02-14T17:47:22.435539
IEFA,7.877939464844337,1.8779394648443373,6.0,0.0,2025-02-14T17:47:58.064325
GPOW,7.814080422838333,1.8140804228383332,6.0,0.0,2025-02-14T17:43:14.654867
GVI,7.807177436957231,0.807177436957231,7.0,0.0,2025-02-14T17:43:52.471052
HAUS,7.74527954610979,1.74527954610979,6.0,0.0,2025-02-14T17:44:02.295898
GEMD,7.714466333319876,0.7144663333198764,7.0,0.0,2025-02-14T17:41:24.864384
JUNM,7.695867035505691,0.6958670355056903,7.0,0.0,2025-02-14T17:53:08.470117
JANH,7.669354388198215,0.6693543881982151,7.0,0.0,2025-02-14T17:51:10.253342
GAPR,7.623608694484165,0.6236086944841652,7.0,0.0,2025-02-14T17:40:52.218347
HYBL,7.610545561905997,0.6105455619059974,7.0,0.0,2025-02-14T17:45:05.793241
GSEP,7.5014045071493936,0.5014045071493939,7.0,0.0,2025-02-14T17:43:23.013005
IBHH,7.420883786041918,0.420883786041918,7.0,0.0,2025-02-14T17:46:26.220910
IVRA,7.419969011480045,0.4199690114800454,7.0,0.0,2025-02-14T17:50:26.605860
JULJ,7.384009987454199,1.3840099874541991,6.0,0.0,2025-02-14T17:52:52.677489
GJAN,7.3315566398849565,0.33155663988495615,0.0,7.0,2025-02-14T17:41:55.332523
FYLD,7.305240703629545,1.305240703629545,6.0,0.0,2025-02-14T17:40:44.358917
IQM,7.296827738034371,-0.7031722619656293,8.0,0.0,2025-02-14T17:49:27.036159
GDEC,7.248842194301655,0.24884219430165616,10.0,-3.0,2025-02-14T17:41:14.544032
JPLD,7.24161864323513,1.2416186432351304,6.0,0.0,2025-02-14T17:52:03.988390
HEEM,7.216501597627384,1.216501597627384,6.0,0.0,2025-02-14T17:44:23.190662
IBMR,7.195813181437062,1.1958131814370625,6.0,0.0,2025-02-14T17:47:08.137831
IBMS,7.174068048322301,1.174068048322301,7.0,-1.0,2025-02-14T17:47:10.543475
IDV,7.061183178591264,2.0611831785912633,7.0,-2.0,2025-02-14T17:47:40.012805
GOVZ,6.932117279766078,0.9321172797660775,6.0,0.0,2025-02-14T17:42:46.232757
JUNP,6.902014106413087,0.9020141064130868,6.0,0.0,2025-02-14T17:53:00.169610
IBHG,6.889079713147073,0.8890797131470727,6.0,0.0,2025-02-14T17:46:20.381310
IBMQ,6.8596630038412645,0.8596630038412648,6.0,0.0,2025-02-14T17:47:01.201812
HOCT,6.701149621426678,0.7011496214266778,6.0,0.0,2025-02-14T17:44:41.254151
JULP,6.656831702481505,0.6568317024815052,6.0,0.0,2025-02-14T17:52:58.592438
KAPR,6.552325174711131,-0.44767482528886904,7.0,0.0,2025-02-14T17:53:05.399367
JANP,6.5423612171763015,0.5423612171763018,6.0,0.0,2025-02-14T17:51:40.662575
KJAN,6.434100410746498,-0.5658995892535017,7.0,0.0,2025-02-14T17:53:20.647602
GOOX,6.008612643302569,-1.491387356697431,7.5,0.0,2025-02-14T17:42:42.287429
KNG,5.9723782769063005,-0.027621723093699303,8.0,-2.0,2025-02-14T17:53:51.135731
IGE,5.770475983739949,-0.22952401626005073,0.0,6.0,2025-02-14T17:48:33.975534
GROZ,5.754514605366204,-0.24548539463379626,6.0,0.0,2025-02-14T17:43:15.287640
GAA,5.684572086359082,0.684572086359082,5.0,0.0,2025-02-14T17:40:51.373043
IMFL,5.6675512896785225,1.6675512896785223,7.0,-3.0,2025-02-14T17:48:55.573409
ITWO,5.606873665158486,-0.3931263348415144,6.0,0.0,2025-02-14T17:50:20.026789
IGHG,5.468816344412149,-0.5311836555878507,6.0,0.0,2025-02-14T17:48:31.633444
GCLN,4.791565428959276,-3.2084345710407236,8.0,0.0,2025-02-14T17:41:01.637364
JCPI,3.6030682552544064,1.6030682552544064,2.0,0.0,2025-02-14T17:52:01.189461
GTIP,3.4936663994616013,1.4936663994616013,0.0,2.0,2025-02-14T17:43:40.844355
IVVM,3.293236364534294,0.593236364534294,2.7,0.0,2025-02-14T17:50:21.096091
GDMN,3.2221803745015025,3.2221803745015025,0.0,0.0,2025-02-14T17:41:24.347860
GARP,3.1106684057308165,0.1106684057308172,8.0,-5.0,2025-02-14T17:41:06.154936
IYJ,3.1059569608673447,-0.8940430391326551,4.0,0.0,2025-02-14T17:50:47.139702
HYIN,2.888135471739467,1.8881354717394672,7.0,-6.0,2025-02-14T17:45:55.430145
GOCT,2.886579593159985,0.38657959315998486,2.5,0.0,2025-02-14T17:42:30.233009
JAND,2.7825274693379995,2.7825274693379995,0.0,0.0,2025-02-14T17:51:05.744611
ICLO,2.6763215671485803,2.6763215671485803,0.0,0.0,2025-02-14T17:47:22.116086
HYD,2.664266503491004,0.6642665034910038,2.0,0.0,2025-02-14T17:45:23.121890
JANQ,2.623632959933271,2.623632959933271,0.0,0.0,2025-02-14T17:51:33.222287
ITB,2.5469729639909864,-1.4530270360090136,4.0,0.0,2025-02-14T17:50:05.501399
GLOV,2.4192688542538665,1.919268854253866,6.5,-6.0,2025-02-14T17:42:29.257238
IDVZ,2.3791573429471313,2.3791573429471313,0.0,0.0,2025-02-14T17:47:50.182986
IGLD,2.342949786395871,2.342949786395871,0.0,0.0,2025-02-14T17:48:33.145916
GOLY,2.297439225991421,2.297439225991421,0.0,0.0,2025-02-14T17:42:31.903406
GCOW,2.0849408815295876,2.0849408815295876,0.0,0.0,2025-02-14T17:41:02.620135
HEFA,2.067252199072506,2.067252199072506,0.0,0.0,2025-02-14T17:44:24.086618
IQDG,1.8609516026200439,1.8609516026200439,0.0,0.0,2025-02-14T17:49:28.753799
HEAT,1.8531446659488366,-0.6468553340511634,2.5,0.0,2025-02-14T17:44:22.073028
HSUN,1.712648428514089,1.712648428514089,0.0,0.0,2025-02-14T17:45:02.898707
IBMP,1.6023234055092543,1.6023234055092543,0.0,0.0,2025-02-14T17:46:46.753295
JULH,1.5485083144917113,1.5485083144917113,0.0,0.0,2025-02-14T17:52:30.905506
JMST,1.5304374909897405,1.5304374909897405,0.0,0.0,2025-02-14T17:52:01.019234
ITM,1.413635641116437,1.413635641116437,0.0,0.0,2025-02-14T17:50:19.936299
INTL,1.3877004407197533,1.3877004407197533,0.0,0.0,2025-02-14T17:48:57.622662
IEO,1.2001504213563994,-0.7998495786436003,6.0,-4.0,2025-02-14T17:48:07.567939
HCRB,1.1738567126858093,1.1738567126858093,0.0,0.0,2025-02-14T17:44:03.275539
IGV,1.114456488110075,1.114456488110075,0.0,0.0,2025-02-14T17:48:51.048727
GSEE,1.0545655151831481,1.0545655151831481,0.0,0.0,2025-02-14T17:43:18.962992
HYKE,0.9154840753799377,0.9154840753799377,0.0,0.0,2025-02-14T17:45:54.183875
GUNZ,0.8176063413748509,0.8176063413748509,0.0,0.0,2025-02-14T17:43:33.543849
HYXU,0.7709663471965676,0.7709663471965676,0.0,0.0,2025-02-14T17:46:00.351117
JULM,0.684461827729661,0.684461827729661,0.0,0.0,2025-02-14T17:52:48.826628
HYDB,0.656956066824506,0.656956066824506,0.0,0.0,2025-02-14T17:45:24.040598
GJUN,0.43898996351212033,0.43898996351212033,0.0,0.0,2025-02-14T17:42:09.838947
GJUL,0.43830446042310883,0.43830446042310883,0.0,0.0,2025-02-14T17:41:59.738244
IETC,0.31542754995688965,0.31542754995688965,0.0,0.0,2025-02-14T17:48:13.416476
HYHG,0.3044586556421059,0.3044586556421059,0.0,0.0,2025-02-14T17:45:40.153734
GNOV,0.23269238219640515,0.23269238219640515,0.0,0.0,2025-02-14T17:42:26.414009
JULZ,0.13111229625328774,0.13111229625328774,0.0,0.0,2025-02-14T17:52:59.166842
JUNZ,0.12641497667981624,0.12641497667981624,0.0,0.0,2025-02-14T17:53:03.488572
JULU,0.09131729969577833,0.09131729969577833,0.0,0.0,2025-02-14T17:53:05.451022
IYZ,0.045536084499271115,0.045536084499271115,0.0,0.0,2025-02-14T17:50:52.548147
IBHI,0.016140158520022395,0.016140158520022395,0.0,0.0,2025-02-14T17:46:17.097510
HEGD,0.012983575608181041,0.012983575608181041,0.0,0.0,2025-02-14T17:44:36.039541
IPPP,0.0040381326557412224,0.0040381326557412224,0.0,0.0,2025-02-14T17:49:21.527324
KHPI,-0.024123754033514896,-0.024123754033514896,0.0,0.0,2025-02-14T17:53:20.841769
IWMI,-0.12805415930359274,-0.12805415930359274,0.0,0.0,2025-02-14T17:50:36.535618
ITA,-0.2673497668585867,-0.2673497668585867,0.0,0.0,2025-02-14T17:49:52.519007
KNOV,-0.2740760233332743,-0.2740760233332743,0.0,0.0,2025-02-14T17:53:50.268080
GSEW,-0.2845005289054775,-0.2845005289054775,0.0,0.0,2025-02-14T17:43:29.737395
KDEC,-0.3117886818604525,-0.3117886818604525,0.0,0.0,2025-02-14T17:53:19.604369
KAUG,-0.4245272442396981,-0.4245272442396981,0.0,0.0,2025-02-14T17:53:04.474177
INDA,-0.42886646617437024,-0.42886646617437024,0.0,0.0,2025-02-14T17:49:04.877381
HIYS,-0.45461199117881534,-0.45461199117881534,0.0,0.0,2025-02-14T17:44:48.025356
HELX,-0.5795144400630591,-0.5795144400630591,0.0,0.0,2025-02-14T17:44:43.601304
IFRA,-0.7703791349322707,-0.7703791349322707,0.0,0.0,2025-02-14T17:48:08.960902
GHTA,-0.7787609525580148,1.721239047441985,-8.0,5.5,2025-02-14T17:41:33.149654
IGRO,-0.7926578642443802,1.2073421357556198,-2.0,0.0,2025-02-14T17:48:49.024136
IBHF,-0.8203965685284018,1.1796034314715982,-2.0,0.0,2025-02-14T17:46:06.230458
JCPB,-0.8518767779980478,1.1481232220019522,0.0,-2.0,2025-02-14T17:51:53.703185
JMUB,-1.0734200209097324,0.9265799790902676,0.0,-2.0,2025-02-14T17:52:00.875080
GAUG,-1.3631445318229591,0.6368554681770412,8.0,-10.0,2025-02-14T17:41:17.281798
IPDP,-1.8452242732554793,0.15477572674452061,0.0,-2.0,2025-02-14T17:49:15.547307
IYT,-1.8731103640527316,0.12688963594726843,-2.0,0.0,2025-02-14T17:50:47.993804
HODL,-1.998695029292597,-1.998695029292597,0.0,0.0,2025-02-14T17:45:01.988895
IMSI,-2.6261086332055568,1.373891366794443,-4.0,0.0,2025-02-14T17:49:06.496854
IBHK,-3.2662946961384605,0.7337053038615394,0.0,-4.0,2025-02-14T17:46:38.967370
IWMW,-3.4888703539891113,0.511129646010889,6.0,-10.0,2025-02-14T17:50:37.192649
JANZ,-4.915102708796464,0.08489729120353573,-5.0,0.0,2025-02-14T17:51:48.602025
JANJ,-7.273405619311293,0.7265943806887065,-4.0,-4.0,2025-02-14T17:51:36.756175
GOOP,-8.250016200036017,-1.2500162000360169,-7.0,0.0,2025-02-14T17:42:32.750067
GMOM,-9.64277652701211,0.35722347298789076,0.0,-10.0,2025-02-14T17:42:29.931471
PSCW,-9.646825365523693,0.35317463447630787,0.0,-10.0,2025-02-14T18:08:34.598997
NOBL,-9.962096766733142,0.03790323326685794,-10.0,0.0,2025-02-14T18:02:10.201860
QSIG,-10.281365886260541,0.7186341137394592,-5.0,-6.0,2025-02-14T18:11:33.006991
LIAM,-11.082167595636625,0.9178324043633751,-3.0,-9.0,2025-02-14T17:56:46.924265
CALF,-12.071497624999168,-2.071497624999168,0.0,-10.0,2025-02-14T17:28:06.519789
LFAZ,-12.940752818116032,1.0592471818839677,-10.0,-4.0,2025-02-14T17:55:44.289304
